Observation id	Observation date	Description	Observation duration	Observation type	Source	Time offset (s)	Media duration (s)	FPS	Subject	Behavior	Behavioral category	Behavior type	Time	Media file name	Image index	Image file path	Comment
20241217_trial-10_CL2-23_R	2025-02-17 11:10:52.647		1804.367	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	0.0	1819.567	30.000	20241030 CL2-23 Ak F	Right cage	Position	START	5.733	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	172	NA	
20241217_trial-10_CL2-23_R	2025-02-17 11:10:52.647		1804.367	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	0.0	1819.567	30.000	20241030 CL2-23 Ak F	START		POINT	5.733	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	172	NA	
20241217_trial-10_CL2-23_R	2025-02-17 11:10:52.647		1804.367	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	0.0	1819.567	30.000	20241030 CL2-23 Ak F	Foraging	Response	POINT	66.267	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	1988	NA	
20241217_trial-10_CL2-23_R	2025-02-17 11:10:52.647		1804.367	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	0.0	1819.567	30.000	20241030 CL2-23 Ak F	Foraging	Response	POINT	82.000	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	2460	NA	
20241217_trial-10_CL2-23_R	2025-02-17 11:10:52.647		1804.367	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	0.0	1819.567	30.000	20241030 CL2-23 Ak F	Right cage	Position	STOP	122.500	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	3675	NA	
20241217_trial-10_CL2-23_R	2025-02-17 11:10:52.647		1804.367	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	0.0	1819.567	30.000	20241030 CL2-23 Ak F	Right cage	Position	START	182.867	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	5486	NA	
20241217_trial-10_CL2-23_R	2025-02-17 11:10:52.647		1804.367	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	0.0	1819.567	30.000	20241030 CL2-23 Ak F	Right cage	Position	STOP	184.367	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	5531	NA	
20241217_trial-10_CL2-23_R	2025-02-17 11:10:52.647		1804.367	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	0.0	1819.567	30.000	20241030 CL2-23 Ak F	Right cage	Position	START	186.267	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	5588	NA	
20241217_trial-10_CL2-23_R	2025-02-17 11:10:52.647		1804.367	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	0.0	1819.567	30.000	20241030 CL2-23 Ak F	Sniffing	Response	POINT	186.467	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	5594	NA	
20241217_trial-10_CL2-23_R	2025-02-17 11:10:52.647		1804.367	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	0.0	1819.567	30.000	20241030 CL2-23 Ak F	Right cage	Position	STOP	188.233	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	5647	NA	
20241217_trial-10_CL2-23_R	2025-02-17 11:10:52.647		1804.367	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	0.0	1819.567	30.000	20241030 CL2-23 Ak F	Right cage	Position	START	188.800	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	5664	NA	
20241217_trial-10_CL2-23_R	2025-02-17 11:10:52.647		1804.367	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	0.0	1819.567	30.000	20241030 CL2-23 Ak F	Sniffing	Response	POINT	188.800	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241217_trial-10_CL2-23/20241217_trial-10_CL2-23_R.mp4	5664	NA	
