Observation id	Observation date	Description	Observation duration	Observation type	Source	Time offset (s)	Media duration (s)	FPS	Subject	Behavior	Behavioral category	Behavior type	Time	Media file name	Image index	Image file path	Comment
20241218_trial-12_CL2-24_L	2025-04-14 14:06:26.892		1800.834	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241218_trial-12_CL2-24/20241218_trial-12_CL2-24_L.mp4	0.0	1832.100	30.000	20241030 CL2-24 Ak F	START		POINT	10.433	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241218_trial-12_CL2-24/20241218_trial-12_CL2-24_L.mp4	313	NA	
20241218_trial-12_CL2-24_L	2025-04-14 14:06:26.892		1800.834	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241218_trial-12_CL2-24/20241218_trial-12_CL2-24_L.mp4	0.0	1832.100	30.000	20241030 CL2-24 Ak F	Left cage	Position	START	10.533	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241218_trial-12_CL2-24/20241218_trial-12_CL2-24_L.mp4	316	NA	
20241218_trial-12_CL2-24_L	2025-04-14 14:06:26.892		1800.834	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241218_trial-12_CL2-24/20241218_trial-12_CL2-24_L.mp4	0.0	1832.100	30.000	20241030 CL2-24 Ak F	Left cage	Position	STOP	10.633	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241218_trial-12_CL2-24/20241218_trial-12_CL2-24_L.mp4	319	NA	
20241218_trial-12_CL2-24_L	2025-04-14 14:06:26.892		1800.834	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241218_trial-12_CL2-24/20241218_trial-12_CL2-24_L.mp4	0.0	1832.100	30.000	20241030 CL2-24 Ak F	Left cage	Position	START	13.133	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241218_trial-12_CL2-24/20241218_trial-12_CL2-24_L.mp4	394	NA	
20241218_trial-12_CL2-24_L	2025-04-14 14:06:26.892		1800.834	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241218_trial-12_CL2-24/20241218_trial-12_CL2-24_L.mp4	0.0	1832.100	30.000	20241030 CL2-24 Ak F	Sniffing	Response	POINT	16.467	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241218_trial-12_CL2-24/20241218_trial-12_CL2-24_L.mp4	494	NA	
20241218_trial-12_CL2-24_L	2025-04-14 14:06:26.892		1800.834	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241218_trial-12_CL2-24/20241218_trial-12_CL2-24_L.mp4	0.0	1832.100	30.000	20241030 CL2-24 Ak F	Foraging	Response	POINT	19.367	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241218_trial-12_CL2-24/20241218_trial-12_CL2-24_L.mp4	581	NA	
20241218_trial-12_CL2-24_L	2025-04-14 14:06:26.892		1800.834	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241218_trial-12_CL2-24/20241218_trial-12_CL2-24_L.mp4	0.0	1832.100	30.000	20241030 CL2-24 Ak F	Sniffing	Response	POINT	36.767	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241218_trial-12_CL2-24/20241218_trial-12_CL2-24_L.mp4	1103	NA	
20241218_trial-12_CL2-24_L	2025-04-14 14:06:26.892		1800.834	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241218_trial-12_CL2-24/20241218_trial-12_CL2-24_L.mp4	0.0	1832.100	30.000	20241030 CL2-24 Ak F	Sniffing	Response	POINT	47.800	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241218_trial-12_CL2-24/20241218_trial-12_CL2-24_L.mp4	1434	NA	
20241218_trial-12_CL2-24_L	2025-04-14 14:06:26.892		1800.834	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241218_trial-12_CL2-24/20241218_trial-12_CL2-24_L.mp4	0.0	1832.100	30.000	20241030 CL2-24 Ak F	Sniffing	Response	POINT	55.433	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241218_trial-12_CL2-24/20241218_trial-12_CL2-24_L.mp4	1663	NA	
20241218_trial-12_CL2-24_L	2025-04-14 14:06:26.892		1800.834	Media file(s)	player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241218_trial-12_CL2-24/20241218_trial-12_CL2-24_L.mp4	0.0	1832.100	30.000	20241030 CL2-24 Ak F	Sniffing	Response	POINT	58.333	C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241218_trial-12_CL2-24/20241218_trial-12_CL2-24_L.mp4	1750	NA	
